"Gene.ID","chromosome_name","start_position","end_position","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"ENSG00000003147","chr7",8113181,8262693,"ENSG00000003147",3.67005946683599,-0.479460515069049,1.30297904075477,-0.36797254604442,0.712893705245246,NA,"ICA1"
"ENSG00000003249","chr16",90004648,90019890,"ENSG00000003249",161.37985603042,0.046320541398206,0.278929368337466,0.166065487023814,0.868105414345806,0.922352597890902,"DBNDD1"
"ENSG00000003393","chr2",201700267,201782112,"ENSG00000003393",400.615664160831,-0.0592047499516155,0.135568026794366,-0.436716173802685,0.662317198135699,0.780106315521285,"ALS2"
"ENSG00000003400","chr2",201182693,201229428,"ENSG00000003400",33.8602638327802,-0.627810430384424,0.519499799552053,-1.20849022641734,0.226858752944528,0.369527166136987,"CASP10"
"ENSG00000003402","chr2",201116005,201176687,"ENSG00000003402",543.581341186646,0.657161037049469,0.20242976852937,3.24636560039401,0.001168886243504,0.00518992265813672,"CFLAR"
"ENSG00000003436","chr2",187463823,187565846,"ENSG00000003436",4367.41518066469,0.843027558301579,0.0826647750206551,10.1981473740289,2.02090524724581e-24,1.57797945388448e-22,"TFPI"
"ENSG00000003509","chr2",37231628,37271420,"ENSG00000003509",299.887768359849,0.0735827376899265,0.193251584279649,0.380761368473166,0.703380327230965,0.810560202248956,"NDUFAF7"
"ENSG00000003756","chr3",50088898,50119021,"ENSG00000003756",467.911715288461,0.148855472830275,0.170233749399222,0.874418106606979,0.381890600316094,0.538936149996457,"RBM5"
"ENSG00000003987","chr8",17294951,17413528,"ENSG00000003987",12.1038436934276,0.472705936617794,0.712829429983562,0.663140320439204,0.507240689280091,0.656558294782455,"MTMR7"
"ENSG00000003989","chr8",17496975,17570573,"ENSG00000003989",1142.38577078793,-0.789762202875647,0.102073590383079,-7.73718451473782,1.01642497370132e-14,3.20317577187777e-13,"SLC7A2"
"ENSG00000004059","chr7",127588359,127591705,"ENSG00000004059",1775.74721793948,0.12337220728801,0.138366432916629,0.891633936695806,0.372589173920516,0.529634819467951,"ARF5"
"ENSG00000004139","chr17",28364356,28404049,"ENSG00000004139",279.968262002394,1.08666298354606,0.175284917472352,6.19940950548392,5.66753929016001e-10,9.44197969173118e-09,"SARM1"
"ENSG00000004142","chr17",28343133,28357623,"ENSG00000004142",1235.11426089572,0.104845942654771,0.0950087923054451,1.10353936841656,0.269793004949792,0.419681093147281,"POLDIP2"
"ENSG00000004399","chr3",129555213,129606826,"ENSG00000004399",160.972414337932,1.18344055518991,0.259211698603342,4.56553682401838,4.98217725932785e-06,4.07720367303739e-05,"PLXND1"
"ENSG00000004455","chr1",33006560,33080996,"ENSG00000004455",4840.36949213796,0.564851221271792,0.092718878380579,6.09208427816903,1.11449979573776e-09,1.78131069047577e-08,"AK2"
"ENSG00000004478","chr12",2794290,2806410,"ENSG00000004478",10071.922892509,-0.232328533233913,0.0977919629679398,-2.37574260893075,0.0175136748596343,0.0505771825922867,"FKBP4"
"ENSG00000004487","chr1",23019395,23083704,"ENSG00000004487",533.554966744961,0.0252865764218841,0.149869931272076,0.168723480469065,0.866014148817044,0.921088621407959,"KDM1A"
"ENSG00000004534","chr3",49940007,50100045,"ENSG00000004534",332.770037023266,0.349698147756064,0.15256853227937,2.29207256916995,0.0219014559721246,0.060813125427469,"RBM6"
"ENSG00000004660","chr17",3860315,3894891,"ENSG00000004660",52.7307305197625,-1.73765936291707,0.352015026033591,-4.93632156131668,7.96098074236267e-07,7.74552880322412e-06,"CAMKK1"
"ENSG00000004700","chr12",21464720,21501669,"ENSG00000004700",701.995770273409,0.212378860351366,0.129479668006762,1.64024872492161,0.100953462064325,0.199644391015746,"RECQL"
"ENSG00000004766","chr7",93232340,93361123,"ENSG00000004766",232.834029072908,-0.462747553530382,0.204817957512348,-2.2593114351435,0.0238640190980455,0.0650542606455282,"VPS50"
"ENSG00000004776","chr19",35754566,35758079,"ENSG00000004776",19.8975898410782,-0.838334012818622,0.593723935895079,-1.41199295183338,0.157952036489522,0.282965660576508,"HSPB6"
"ENSG00000004777","chr19",35774532,35788822,"ENSG00000004777",88.075159074058,-0.576062650257709,0.412463812585678,-1.3966380387323,0.162522445438228,0.288999515321618,"ARHGAP33"
"ENSG00000004779","chr16",23580952,23596328,"ENSG00000004779",2550.36831525021,-0.623297112058886,0.119690208322712,-5.20758649177329,1.91312670639312e-07,2.09401966907797e-06,"NDUFAB1"
"ENSG00000004799","chr7",95583497,95597638,"ENSG00000004799",40.6879620802122,1.27162668601923,0.545605909949916,2.33066882676539,0.0197708291687487,0.055935978485966,"PDK4"
"ENSG00000004838","chr3",50341110,50345746,"ENSG00000004838",26.7193385789692,-0.0693304392506445,0.734585148993471,-0.0943803987129894,0.924806985855356,0.955678061165035,"ZMYND10"
"ENSG00000004864","chr7",96120218,96322181,"ENSG00000004864",290.499388016438,0.0628629631614053,0.193645026323277,0.324629887764119,0.74546120415497,0.841880138345073,"SLC25A13"
"ENSG00000004866","chr7",116952980,117230812,"ENSG00000004866",610.178834175169,0.312199987301364,0.153803812760708,2.02985856915714,0.0423709174836723,0.101988037980039,"ST7"
"ENSG00000004897","chr17",47117703,47189422,"ENSG00000004897",4043.69415354988,-0.529184196140109,0.114446060365431,-4.623874290215,3.76638176077119e-06,3.16463838281658e-05,"CDC27"
"ENSG00000004961","chrX",11111299,11123086,"ENSG00000004961",668.756232956883,0.447017388129779,0.16208103381398,2.75798702421172,0.00581585064505528,0.0201687448536726,"HCCS"
"ENSG00000004975","chr17",7225338,7234538,"ENSG00000004975",272.462323556943,0.0538721032564931,0.196177182635309,0.274609424668111,0.783616324783843,0.867234136095073,"DVL2"
"ENSG00000005007","chr19",18831905,18868232,"ENSG00000005007",679.006293131145,0.375265810415905,0.148741860027165,2.52293342538119,0.0116380431710813,0.0361466357320206,"UPF1"
"ENSG00000005020","chr7",26667003,26995239,"ENSG00000005020",876.174912782172,0.508400269978951,0.183083375428019,2.77687839647043,0.00548837085000817,0.0192124323958453,"SKAP2"
"ENSG00000005022","chrX",119468395,119472949,"ENSG00000005022",16045.3415832295,-0.0955686392676045,0.068857682190092,-1.3879154253809,0.165162800133223,0.292211107928011,"SLC25A5"
"ENSG00000005059","chr4",109560209,109688799,"ENSG00000005059",340.259839506803,1.10639743690634,0.172652390703385,6.40823699225296,1.47211957560143e-10,2.73849982963549e-09,"MCUB"
"ENSG00000005073","chr7",27181157,27185253,"ENSG00000005073",9.36497122505877,-2.39044754923555,1.09958418878513,-2.17395591316807,0.0297084462983381,0.077686826615044,"HOXA11"
"ENSG00000005075","chr7",102473110,102478936,"ENSG00000005075",918.345616855458,0.184013942967003,0.144068815662571,1.27726421655322,0.201508982300615,0.33890775333012,"POLR2J"
"ENSG00000005100","chr17",5440917,5469031,"ENSG00000005100",888.817727122582,-0.202446072727731,0.150009406002851,-1.34955585867651,0.177158491315766,0.308623837578509,"DHX33"
"ENSG00000005156","chr17",34980462,35009743,"ENSG00000005156",584.487063427645,-0.83623751747741,0.106308928915478,-7.86610801188932,3.65844699654876e-15,1.20561563792181e-13,"LIG3"
"ENSG00000005175","chr12",47660814,47706038,"ENSG00000005175",693.964196331878,0.225557365601099,0.13102950236381,1.72142427111437,0.08517386312749,0.174971393623622,"RPAP3"
"ENSG00000005187","chr16",20610243,20797843,"ENSG00000005187",46.0615519850946,-3.64852619940301,0.504671433516249,-7.22950806623283,4.84746717977124e-13,1.23802291993366e-11,"ACSM3"
"ENSG00000005189","chr16",20806157,20850126,"ENSG00000005189",65.7159145534462,-0.775701691447881,0.304450518732034,-2.54787442858859,0.0108381475541895,0.0339981706414558,"REXO5"
"ENSG00000005194","chr16",57428169,57447420,"ENSG00000005194",1339.6061656377,-0.548460150551517,0.0935182793840442,-5.86473739854856,4.49844061888003e-09,6.52619923631364e-08,"CIAPIN1"
"ENSG00000005206","chr19",2328346,2355100,"ENSG00000005206",209.465658192319,0.62283829359711,0.198457858137903,3.13839068627011,0.00169878285491881,0.00714911741107094,"SPPL2B"
"ENSG00000005238","chr9",35104112,35116357,"ENSG00000005238",48.2052011924822,1.74178253009118,0.43968619049101,3.96142195902511,7.45047340356951e-05,0.000460591797550977,"FAM214B"
"ENSG00000005243","chr17",48026142,48038030,"ENSG00000005243",26.5475900572712,0.253679762373955,0.464120587498313,0.546581576441869,0.584666229223324,0.721414717270512,"COPZ2"
"ENSG00000005249","chr7",107044627,107161811,"ENSG00000005249",293.621257302702,-0.864241285868484,0.165561125323367,-5.2200737593471,1.78851885028685e-07,1.96288742933451e-06,"PRKAR2B"
"ENSG00000005302","chrX",11757788,11776782,"ENSG00000005302",458.686587376177,0.552432522889187,0.122546673117188,4.50793570186038,6.54614061170991e-06,5.2109829713605e-05,"MSL3"
"ENSG00000005339","chr16",3725054,3880734,"ENSG00000005339",370.333501045367,-0.447149617861057,0.174949646937221,-2.55587608028447,0.0105920832363452,0.0333200791363501,"CREBBP"
"ENSG00000005379","chr17",58301228,58328823,"ENSG00000005379",2.25284678790424,-4.97399628334561,3.77045003435946,-1.31920493257262,0.187100609711012,NA,"TSPOAP1"
"ENSG00000005436","chr2",75652000,75711184,"ENSG00000005436",234.00412815947,-0.034291663771459,0.188195362827485,-0.182213117561741,0.855415478996099,0.914326937559572,"GCFC2"
"ENSG00000005448","chr2",74421477,74425770,"ENSG00000005448",266.341815709222,-0.0931533180291192,0.157970785552098,-0.589686996260442,0.555400514851032,0.696154710422455,"WDR54"
"ENSG00000005469","chr7",87317127,87399800,"ENSG00000005469",161.536405973932,-0.427731100071274,0.209724971070748,-2.03948579841255,0.0414015671689176,0.100443659593066,"CROT"
"ENSG00000005483","chr7",104940943,105116242,"ENSG00000005483",775.08199954012,0.0356310063491516,0.125074236306207,0.2848788639566,0.775736949442728,0.86162537494051,"KMT2E"
"ENSG00000005486","chr7",75842602,75890056,"ENSG00000005486",575.190321579784,0.880318545134559,0.148382517195851,5.93276459903036,2.97875786328438e-09,4.42089499346286e-08,"RHBDD2"
"ENSG00000005700","chr6",82169984,82247776,"ENSG00000005700",285.152246856274,-0.093842342871117,0.147929758872214,-0.634370958126019,0.525838758096812,0.673097769187514,"IBTK"
"ENSG00000005801","chr11",3339261,3379222,"ENSG00000005801",96.9816547199302,0.281303666085215,0.266241898976292,1.05657173858373,0.290707084280789,0.44386326394298,"ZNF195"
"ENSG00000005810","chr13",77042474,77327105,"ENSG00000005810",375.524702293138,-0.154173038675075,0.169194445330136,-0.91121808623356,0.362180476293768,0.518991286836389,"MYCBP2"
"ENSG00000005812","chr13",76992598,77027211,"ENSG00000005812",371.452021397108,-0.103220016181871,0.159617165065382,-0.646672406063538,0.517843985599268,0.665993434689616,"FBXL3"
"ENSG00000005882","chr17",50094737,50120276,"ENSG00000005882",395.654852464525,-0.420686836208992,0.158278978268968,-2.65788192980439,0.00786334360250359,0.0260602133612034,"PDK2"
"ENSG00000005884","chr17",50055968,50090933,"ENSG00000005884",3338.64943644129,0.558497962919178,0.119989663096306,4.65455063800718,3.24688036432843e-06,2.77183192105168e-05,"ITGA3"
"ENSG00000005889","chrX",24148970,24216255,"ENSG00000005889",1487.82480051899,-0.0785218070312388,0.0902200979207936,-0.870336087422284,0.384116763027286,0.541127028033958,"ZFX"
"ENSG00000005893","chrX",120426148,120469365,"ENSG00000005893",3482.3586829696,0.103258546025327,0.107206231008234,0.963176720739258,0.335458845448991,0.491090277807401,"LAMP2"
"ENSG00000006007","chr16",19501681,19522132,"ENSG00000006007",694.005474061514,-0.151199013632249,0.1391826221731,-1.08633542946334,0.277330617641018,0.428316056082065,"GDE1"
"ENSG00000006015","chr19",18588685,18592342,"ENSG00000006015",77.9287528540751,-0.143896370248399,0.335219826588446,-0.429259724023013,0.667734223739341,0.784301413128349,"REX1BD"
"ENSG00000006016","chr19",18572220,18607741,"ENSG00000006016",6.22703780152964,-0.619037942577965,1.0206644955832,-0.606504826274232,0.54417957847571,0.688025727365277,"CRLF1"
"ENSG00000006025","chr17",47807363,47821890,"ENSG00000006025",8.11695138297368,-0.951108562899818,0.809477538671204,-1.17496597183056,0.240008329881866,0.384911318160883,"OSBPL7"
"ENSG00000006042","chr17",32917424,32945259,"ENSG00000006042",693.143049908493,-1.66418159728627,0.201305479870226,-8.26694632634495,1.37433797903268e-16,5.23230102017443e-15,"TMEM98"
"ENSG00000006047","chr17",7288253,7294750,"ENSG00000006047",4.20882372703115,-5.87836827929726,2.6418444220729,-2.22510009680466,0.0260745192598202,NA,"YBX2"
"ENSG00000006062","chr17",45263119,45317112,"ENSG00000006062",656.586445991333,0.510220050663229,0.232380695688401,2.19562149580352,0.0281190463571193,0.0743553471294059,"MAP3K14"
"ENSG00000006118","chr11",60924453,60937159,"ENSG00000006118",528.517536450897,0.558612789188567,0.215370607492681,2.59372806573687,0.0094941546992365,0.0303966681791435,"TMEM132A"
"ENSG00000006125","chr17",35578046,35726417,"ENSG00000006125",4330.94043111114,-0.0722131624142526,0.0776415595071006,-0.930083873542602,0.352327659727076,0.509277771559277,"AP2B1"
"ENSG00000006194","chr16",3263800,3301705,"ENSG00000006194",31.7212964834303,-0.381584509167251,0.577797058872624,-0.660412688690012,0.508989031688194,0.658126414878766,"ZNF263"
"ENSG00000006282","chr17",50543058,50558366,"ENSG00000006282",328.143157665241,-0.637421741936517,0.221808862171056,-2.87374334685035,0.00405638449506848,0.0148891105163105,"SPATA20"
"ENSG00000006327","chr16",3018445,3022385,"ENSG00000006327",3811.42353204415,0.82889156876897,0.412909130107086,2.00744306272424,0.0447025074717028,0.106161960305232,"TNFRSF12A"
"ENSG00000006377","chr7",97005553,97011040,"ENSG00000006377",124.676756906779,-1.06607510935706,0.23657226815074,-4.50634014582711,6.5955330532631e-06,5.24414342325618e-05,"DLX6"
"ENSG00000006432","chr14",70722526,70809566,"ENSG00000006432",253.738521121008,-1.42803443008269,0.225738455202163,-6.3260574225326,2.51504255716337e-10,4.50100827857894e-09,"MAP3K9"
"ENSG00000006451","chr7",39623445,39708217,"ENSG00000006451",72.631625077939,0.51000085691808,0.308663956874242,1.65228510021942,0.0984764452552357,0.195948304518782,"RALA"
"ENSG00000006453","chr7",98290827,98401213,"ENSG00000006453",532.01758577927,0.0779123000805506,0.177738659719183,0.438353142775172,0.66113030793148,0.779530466644782,"BAIAP2L1"
"ENSG00000006459","chr7",140084746,140177678,"ENSG00000006459",224.967759226509,-0.333509957413343,0.219659537227664,-1.51830401548957,0.128937775875454,0.241219739133081,"KDM7A"
"ENSG00000006468","chr7",13891229,13991425,"ENSG00000006468",340.720502656112,0.10130111467457,0.169148728443481,0.598887828520793,0.549247688505684,0.691651506254872,"ETV1"
"ENSG00000006530","chr7",141551278,141657486,"ENSG00000006530",9.00795291198403,-0.0394118329486145,0.895398889352982,-0.0440159502287228,0.964891689745358,0.980427612349858,"AGK"
"ENSG00000006534","chr11",68008543,68029282,"ENSG00000006534",13.1020895480533,1.32582879572634,0.74773835405307,1.77311861634456,0.0762090538065388,0.160193208267208,"ALDH3B1"
"ENSG00000006576","chr7",77798652,77957503,"ENSG00000006576",890.789316312161,-0.246730082318155,0.118856920048944,-2.07585794934408,0.0379070908730368,0.0938983687639034,"PHTF2"
"ENSG00000006606","chr7",75769533,75789896,"ENSG00000006606",34.0934230947674,0.794057715749713,0.585782998009226,1.35554927071681,0.175242621864217,0.306112753125311,"CCL26"
"ENSG00000006607","chr2",241356244,241494847,"ENSG00000006607",9.60876762436516,0.464647831567948,0.856270139043607,0.542641638872199,0.587376564020694,0.723558299808984,"FARP2"
"ENSG00000006625","chr7",30496616,30504866,"ENSG00000006625",1386.23603110237,0.539590148991848,0.124195035631089,4.34469982032659,1.39466242748379e-05,0.000101829462171076,"GGCT"
"ENSG00000006634","chr7",87876216,87909553,"ENSG00000006634",783.459002400166,-0.621786739208383,0.142211072568017,-4.37228077940972,1.22955253894601e-05,9.11862345731346e-05,"DBF4"
"ENSG00000006638","chr19",3594506,3606900,"ENSG00000006638",56.7821149081861,1.3265261652883,0.439753323944475,3.01652333947064,0.00255691532945573,0.0100756107437473,"TBXA2R"
"ENSG00000006652","chr7",112422887,112481017,"ENSG00000006652",124.662238045612,-0.803209029246741,0.276890055110902,-2.90082295994717,0.00372184089219368,0.0138807567683001,"IFRD1"
"ENSG00000006695","chr17",14069490,14231736,"ENSG00000006695",1607.68800049043,-0.535646020988043,0.11275514709362,-4.75052389886289,2.02890313077599e-06,1.81240849951355e-05,"COX10"
"ENSG00000006704","chr7",74452463,74602619,"ENSG00000006704",402.558759443314,0.192614622700288,0.211820039690351,0.909331444663411,0.363175197126854,0.519879090606284,"GTF2IRD1"
"ENSG00000006712","chr19",39385629,39391154,"ENSG00000006712",2267.78896676804,-0.692461939361358,0.103073454298332,-6.71814041816354,1.84058285772735e-11,3.93095910328914e-10,"PAF1"
"ENSG00000006715","chr7",38722221,38932394,"ENSG00000006715",530.156987366065,0.456445790865829,0.161609614715577,2.82437274334912,0.00473732562267705,0.0170307550757765,"VPS41"
"ENSG00000006740","chr17",12789463,12991643,"ENSG00000006740",249.557337988022,-0.0757144256320262,0.168818942730423,-0.448494845468439,0.653796105378067,0.773413727282613,"ARHGAP44"
"ENSG00000006744","chr17",12991268,13018065,"ENSG00000006744",2211.35337389312,-0.281292117040042,0.141001622267914,-1.99495660060964,0.0460476134587102,0.108599017581825,"ELAC2"
"ENSG00000006747","chr7",12570577,12660182,"ENSG00000006747",2.01107522868583,2.34719655203077,1.97236773832199,1.1900400247003,0.234030661072714,NA,"SCIN"
"ENSG00000006756","chrX",2903972,2929405,"ENSG00000006756",12.2108303000563,0.558742895787379,0.681793707197472,0.819518998032563,0.412490367343014,0.569129928335173,"ARSD"
"ENSG00000006757","chrX",7898247,7927739,"ENSG00000006757",36.5589631930784,3.38063144559338,0.553433851869192,6.10846523785179,1.0059376328259e-09,1.62260387379115e-08,"PNPLA4"
"ENSG00000006831","chr12",1688574,1788683,"ENSG00000006831",758.70684420669,0.368264496424663,0.129900311787235,2.83497777147639,0.00458288742969829,0.0165353965976292,"ADIPOR2"
"ENSG00000007038","chr16",2817130,2826304,"ENSG00000007038",230.622957986776,-2.01540192474452,0.194811533483017,-10.3453932562993,4.39109760615359e-25,3.49548477622317e-23,"PRSS21"
"ENSG00000007047","chr19",45079288,45305284,"ENSG00000007047",412.51144192909,0.310727070911362,0.165887618925966,1.87311791514735,0.0610521039889875,0.134490160431446,"MARK4"
"ENSG00000007080","chr19",17932588,17944914,"ENSG00000007080",3324.28516810484,0.376217656308161,0.455506090939792,0.825933316351392,0.40884192012501,0.565691246766644,"CCDC124"
"ENSG00000007168","chr17",2593183,2685627,"ENSG00000007168",1290.99994778029,-0.229824053690334,0.119926868820744,-1.9163683330535,0.0553182286175802,0.124819835196561,"PAFAH1B1"
"ENSG00000007202","chr17",28614440,28645454,"ENSG00000007202",1299.04807094489,0.15296602411748,0.108002601796814,1.41631795505497,0.156682433190581,0.281349047675895,"KIAA0100"
"ENSG00000007255","chr19",45162928,45178268,"ENSG00000007255",13.0356480731874,-0.0783827201092299,0.689986583274534,-0.113600353991293,0.909554606724399,0.947265424161171,"TRAPPC6A"
"ENSG00000007264","chr19",3777969,3802129,"ENSG00000007264",2.09340816481142,-0.64847673823669,2.05462592301166,-0.315617909310789,0.752292542372173,NA,"MATK"
"ENSG00000007341","chr1",112523473,112620825,"ENSG00000007341",7.58672803753876,1.40502524938362,0.907231059408927,1.54869615056942,0.121454779690954,0.230339440629859,"ST7L"
"ENSG00000007376","chr16",784974,788406,"ENSG00000007376",57.5927155690807,0.786212172402231,0.449079337222204,1.75071998917913,0.0799941545020074,0.166124561872987,"RPUSD1"
"ENSG00000007384","chr16",58058,78176,"ENSG00000007384",89.5977659108748,0.306975611142178,0.291971751201344,1.05138805339592,0.293080400416311,0.446874705062632,"RHBDF1"
"ENSG00000007392","chr16",188943,229485,"ENSG00000007392",1228.06093502411,-0.710073456830395,0.0980122842646274,-7.24473939320951,4.33271490054714e-13,1.1111872796194e-11,"LUC7L"
"ENSG00000007402","chr3",50362613,50504244,"ENSG00000007402",2.48543580982543,-5.08455868679571,2.77816343738235,-1.83018702873237,0.0672219767463209,NA,"CACNA2D2"
"ENSG00000007520","chr16",1349236,1351898,"ENSG00000007520",1145.18430839588,0.108621261315583,0.248391407358524,0.437298787710481,0.661894674417495,0.77983342755253,"TSR3"
"ENSG00000007541","chr16",566995,584121,"ENSG00000007541",379.763742316258,0.0128111776283422,0.171474352099869,0.0747119173885597,0.940443925471523,0.965084721442776,"PIGQ"
"ENSG00000007866","chr6",35473597,35497868,"ENSG00000007866",949.212503349304,0.483724459807784,0.0924158487377017,5.23421541234458,1.65687134642513e-07,1.82658146005626e-06,"TEAD3"
"ENSG00000007923","chr1",6634167,6701924,"ENSG00000007923",2713.16472676962,0.239296350770491,0.119109813170238,2.00903976256327,0.0445329170304298,0.105882278874329,"DNAJC11"
"ENSG00000007944","chr6",16129063,16151367,"ENSG00000007944",49.4575885996772,-0.750440889559171,0.39429701302291,-1.90323757161094,0.0570095526723931,0.127626481182775,"MYLIP"
"ENSG00000007968","chr1",23506423,23531241,"ENSG00000007968",254.308910608077,0.138731155125339,0.205737428494775,0.674311699822098,0.500113167269793,0.650559405488054,"E2F2"
"ENSG00000008018","chr6",170428569,170553327,"ENSG00000008018",2907.40409399346,-0.403279711845996,0.0873874222526205,-4.61484846961374,3.93382223113024e-06,3.29566422436397e-05,"PSMB1"
"ENSG00000008083","chr6",15244937,15522042,"ENSG00000008083",243.004055568176,-0.619700847487944,0.19405569121738,-3.19341753699849,0.00140599488267508,0.00608834025669861,"JARID2"
"ENSG00000008130","chr1",1751232,1780544,"ENSG00000008130",5.84708310257368,4.59683273265994,1.54619020533856,2.97300598386172,0.00294898702099612,0.0114114999654013,"NADK"
"ENSG00000008196","chr6",50818702,50847619,"ENSG00000008196",27.1511637262286,5.05223383085445,0.855756647083941,5.90382072762197,3.5517811389976e-09,5.19853286548651e-08,"TFAP2B"
"ENSG00000008256","chr7",6148751,6272677,"ENSG00000008256",415.070644198102,0.775785197081069,0.150015251449794,5.17137550738101,2.3237706445985e-07,2.51209032911226e-06,"CYTH3"
"ENSG00000008277","chr7",87934136,88202889,"ENSG00000008277",40.1011758192682,0.0155900263803257,0.423260141013254,0.0368332022547749,0.970618000431467,0.982885021253044,"ADAM22"
"ENSG00000008282","chr7",106086672,106112618,"ENSG00000008282",1404.17201323245,0.0906290164489616,0.103494847177189,0.875686267682483,0.381200612717328,0.538317971581814,"SYPL1"
"ENSG00000008283","chr17",63432298,63447108,"ENSG00000008283",274.897247799841,0.29515726467466,0.273925415500082,1.07750959923093,0.281252664647771,0.432769727113973,"CYB561"
"ENSG00000008294","chr17",50962174,51120926,"ENSG00000008294",1808.82363719362,-0.0744771029393445,0.0953482470492438,-0.781106158153908,0.43474006029035,0.588892640784464,"SPAG9"
"ENSG00000008300","chr3",48636463,48662886,"ENSG00000008300",14.5461636651848,0.15173500102354,0.673333909386185,0.225348818629768,0.821707924401915,0.892758217560108,"CELSR3"
"ENSG00000008311","chr7",122064583,122144489,"ENSG00000008311",38.3760464631047,0.539725867717058,0.403897006202791,1.33629578686718,0.181452613059088,0.314051375140501,"AASS"
